Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans
1133,531371070,60,RL,4.219507705176107,9.221280312014517,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,80.0,ALQ,555.0,200.0,835.0,GasA,Ex,Y,SBrkr,6.727431724850855,861,0,7.4360278163518485,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,5.0,RFn,2.0,542.0,TA,TA,Y,143,66,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,12.144197241812087,0,0,0,0,0,0,0,0,0,0,0
2761,906394010,60,RL,4.51085950651685,9.304194947447806,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,945.0,GasA,Ex,Y,SBrkr,6.851184927493743,864,0,7.500529485395295,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Missing,Attchd,1.0,RFn,2.0,638.0,TA,TA,Y,144,54,0,0,0,0,Missing,Missing,Missing,0,5,2006,New,12.253433216890011,0,0,0,0,0,0,0,0,0,0,0
1642,527256030,20,RL,4.442651256490317,9.552652665079078,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1,1,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,1558.0,Unf,0.0,662.0,2220.0,GasA,Ex,Y,SBrkr,7.711548979629146,0,0,7.711548979629146,1.0,0.0,1,1,1,1,Gd,7,Typ,1,Gd,Attchd,1.0,RFn,2.0,724.0,TA,TA,Y,390,80,0,0,0,0,Missing,Missing,Missing,0,1,2007,WD ,12.998904514672732,0,0,0,0,0,0,0,0,0,0,0
1141,531382110,60,RL,3.912023005428146,9.045465728785949,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,15,14,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,602.0,Unf,0.0,284.0,886.0,GasA,Ex,Y,SBrkr,6.786716950605081,794,0,7.426549072397305,0.0,1.0,2,1,3,1,Gd,7,Typ,0,Missing,Attchd,15.0,RFn,2.0,474.0,TA,TA,Y,144,96,0,0,0,0,Missing,Missing,Missing,0,10,2008,WD ,12.0015054797889,0,0,0,0,0,0,0,0,0,0,0
2118,906475110,60,RL,4.219507705176107,9.40960098282706,Pave,Missing,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,41,0,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264.0,832.0,GasA,Gd,Y,SBrkr,6.883462586413092,1111,0,7.643482907077201,0.0,0.0,2,1,5,1,Gd,9,Typ,0,Missing,Attchd,41.0,Fin,2.0,444.0,TA,TA,Y,133,168,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD ,12.141534124392603,1,0,0,0,0,0,0,0,0,0,0
870,907275010,20,RL,4.499809670330265,9.66459564425378,Pave,Missing,Reg,Lvl,AllPub,Rare_var,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,10,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246.0,Unf,0.0,216.0,1462.0,GasA,Ex,Y,SBrkr,7.321849713788356,0,0,7.321849713788356,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,10.0,Fin,2.0,521.0,TA,TA,Y,135,34,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD ,12.301382825334498,0,0,0,0,0,0,0,0,0,0,0
1875,534201040,20,RL,4.248495242049359,8.99342737041261,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,40,14,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,474.0,BLQ,38.0,437.0,949.0,GasA,TA,Y,SBrkr,7.009408932708637,0,0,7.009408932708637,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Missing,Attchd,40.0,RFn,1.0,308.0,TA,TA,Y,88,64,0,0,0,0,Missing,Missing,Missing,0,3,2007,WD ,11.751942365440728,0,0,0,0,0,0,0,0,0,0,0
155,535327140,20,RL,4.0943445622221,8.881836305004146,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,55,3,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,6.717804695023691,0,0,6.717804695023691,0.0,0.0,1,0,2,1,TA,5,Mod,1,Po,Detchd,43.0,Unf,1.0,392.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,11.585246126549855,0,0,0,0,0,0,0,0,0,0,0
1318,902328040,75,RM,3.5553480614894135,8.748304912379623,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,Rare_var,6,6,94,7,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,Y,SBrkr,6.60934924316738,742,0,7.302496423727326,0.0,0.0,2,0,3,1,TA,9,Typ,1,Gd,Missing,28.0,Missing,0.0,0.0,Missing,Missing,Y,0,291,134,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.759785542901755,0,0,0,0,0,0,0,0,1,0,0
1285,902100030,30,RM,3.4011973816621555,8.562548893137034,Pave,Grvl,Rare_var,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,83,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Gd,N,Rare_var,6.638567789166521,0,0,6.638567789166521,0.0,0.0,1,0,2,1,TA,4,Typ,0,Missing,Detchd,43.0,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.198214720130528,0,0,0,0,0,0,0,0,0,0,0
2400,528164040,20,RL,4.276666119016055,9.37974553683691,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,3,2,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,1792.0,GasA,Ex,Y,SBrkr,7.491087593534876,0,0,7.491087593534876,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,3.0,Fin,3.0,874.0,TA,TA,Y,206,49,0,0,0,0,Missing,Missing,Missing,0,8,2006,WD ,12.832011076396668,0,0,0,0,0,0,0,0,0,0,0
1068,528178070,60,RL,4.867534450455582,9.735068900911164,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,1479.0,GasA,Ex,Y,SBrkr,7.323170717943469,1134,0,7.88193748927207,1.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,7.0,Fin,3.0,746.0,TA,TA,Y,0,60,0,0,0,0,Missing,Missing,Missing,0,1,2008,WD ,12.950981760648709,0,0,0,0,0,0,0,0,0,0,0
361,527164060,60,RL,4.219507705176107,9.173261363734762,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,17,16,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,Gd,Y,SBrkr,6.694562058521095,785,0,7.373374309910049,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,16.0,RFn,2.0,389.0,TA,TA,Y,342,40,0,0,0,0,Missing,MnPrv,Missing,0,12,2009,WD ,12.089538829274222,1,0,0,0,0,0,0,0,0,0,0
1493,908128050,85,RL,4.499809670330265,9.211539652551664,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,36,36,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,180.0,38.0,1138.0,GasA,TA,Y,SBrkr,7.074116816197362,0,0,7.074116816197362,1.0,0.0,2,0,3,1,TA,6,Typ,0,Missing,Detchd,34.0,RFn,2.0,588.0,TA,TA,Y,0,0,180,0,0,0,Missing,MnPrv,Missing,0,4,2008,WD ,11.831379196088763,0,0,0,0,0,0,0,0,0,0,0
1110,528390020,20,RL,4.51085950651685,9.5682245844549,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,14,14,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,1986.0,GasA,Ex,Y,SBrkr,7.594381242551817,0,0,7.594381242551817,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,14.0,Fin,2.0,691.0,TA,TA,Y,262,36,0,0,0,0,Missing,Missing,Missing,0,8,2008,WD ,12.616525295149378,0,0,0,0,0,0,0,0,0,0,0
911,909250080,70,RL,3.7612001156935624,8.649448770536708,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,74,59,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,583.0,583.0,GasA,Gd,Y,FuseF,6.472346294500901,595,0,7.124478262493424,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,83.0,Unf,1.0,180.0,Fa,TA,Y,329,96,0,0,0,0,Missing,Missing,Missing,0,3,2009,WD ,11.56171562913966,0,0,0,0,0,0,0,0,0,0,0
2535,534201260,20,RL,4.356708826689592,9.144200569471638,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,38,2,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,Av,ALQ,760.0,Unf,0.0,216.0,976.0,GasA,TA,Y,SBrkr,6.883462586413092,0,0,6.883462586413092,1.0,0.0,1,0,2,1,Gd,4,Typ,1,Fa,Attchd,38.0,RFn,2.0,504.0,TA,TA,Y,94,0,0,0,0,0,Missing,Missing,Missing,0,8,2006,WD ,11.967180737247824,0,0,0,0,0,0,0,0,0,0,0
2030,903430050,50,RM,3.6888794541139363,8.644706511715198,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,106,57,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,969.0,969.0,GasA,TA,N,FuseA,6.876264611890766,245,0,7.101675971619444,0.0,0.0,1,0,2,1,TA,6,Typ,0,Missing,Detchd,87.0,Unf,1.0,216.0,TA,TA,N,0,0,77,0,0,0,Missing,MnPrv,Missing,0,9,2007,WD ,11.669929213779893,0,0,0,0,0,0,0,0,0,0,0
2634,535478090,20,RL,4.248495242049359,8.85366542803745,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,44,44,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,GasA,Gd,Y,SBrkr,6.761572768804055,0,0,6.761572768804055,0.0,1.0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,44.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,Missing,GdWo,Missing,0,2,2006,WD ,11.56171562913966,0,0,0,0,0,0,0,0,0,0,0
1530,909256060,50,RL,3.9318256327243257,9.257223957875032,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,72,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,Ex,Y,FuseA,7.061334366910438,0,473,7.40184157874383,0.0,0.0,1,0,3,1,TA,6,Rare_var,0,Missing,Detchd,72.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,3,2008,WD ,11.652687407345388,0,0,0,0,0,0,0,0,0,0,0
435,528112040,20,RL,4.553876891600541,9.35686202463895,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,1,1,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1736.0,1736.0,GasA,Ex,Y,SBrkr,7.459338895220296,0,0,7.459338895220296,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,1.0,RFn,3.0,834.0,TA,TA,Y,319,90,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.793859310432293,0,0,0,0,0,0,0,0,0,0,0
812,906226110,90,RL,4.1588830833596715,8.85623355614316,Pave,Missing,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,30,30,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.336285660021297,0,0,7.336285660021297,0.0,0.0,2,0,4,2,TA,8,Typ,0,Missing,Attchd,30.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2009,WD ,11.685684782260491,0,0,0,0,0,0,0,0,0,0,0
1202,534251280,60,RL,4.219507705176107,9.119320973589014,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,42,8,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400.0,Rec,64.0,336.0,800.0,GasA,Gd,Y,SBrkr,6.684611727667927,832,0,7.397561535524052,0.0,1.0,1,1,4,1,Gd,7,Typ,0,Missing,Attchd,42.0,Unf,2.0,484.0,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,12.061046873479915,1,0,0,0,0,0,0,0,0,0,0
666,535383120,30,RL,4.0943445622221,9.287301413112312,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,119,11,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,Y,FuseA,6.586171654854675,0,0,6.586171654854675,0.0,0.0,1,1,1,1,TA,4,Typ,0,Missing,Detchd,50.0,Unf,1.0,320.0,TA,TA,Y,0,30,0,0,0,0,Missing,Missing,Missing,0,11,2009,WD ,11.2708539037705,0,0,0,0,0,0,0,0,0,0,0
1751,528240020,60,RL,4.127134385045092,9.01724094201035,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,3,3,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,6.733401891837359,880,0,7.450079569807499,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,3.0,Fin,2.0,440.0,TA,TA,Y,100,48,0,0,0,0,Missing,Missing,Missing,0,5,2007,WD ,12.119969946476761,0,0,0,0,0,0,0,0,0,0,0
705,902135020,20,RM,4.0943445622221,8.699514748210191,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,56,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,N,SBrkr,6.841615476477592,0,0,6.841615476477592,0.0,0.0,1,0,2,1,TA,4,Min2,0,Missing,Detchd,35.0,Unf,2.0,576.0,TA,TA,Y,0,32,112,0,0,0,Missing,Missing,Missing,0,2,2009,WD ,11.440354772135393,0,0,0,0,0,0,0,0,0,0,0
1744,528228375,120,RL,4.219507705176107,8.19450550976564,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,4,4,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,322.0,1406.0,GasA,Ex,Y,SBrkr,7.370860166536716,0,0,7.370860166536716,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,4.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,0,Missing,Missing,Missing,0,11,2007,WD ,12.330500223905226,1,0,0,0,0,0,0,0,0,0,0
357,527163040,60,RL,4.07753744390572,8.966611387052865,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,16,15,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,799.0,799.0,GasA,Gd,Y,SBrkr,6.683360945766275,772,0,7.359467638255621,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,16.0,RFn,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,5,2009,WD ,12.089538829274222,0,0,0,0,0,0,0,0,0,0,0
2133,907192120,20,RL,4.276666119016055,9.274722630905451,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,1453.0,GasA,Ex,Y,SBrkr,7.2991214627108,0,0,7.2991214627108,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,4.0,RFn,2.0,558.0,TA,TA,Y,144,29,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD ,12.328290278254423,0,0,0,0,0,0,0,0,0,0,0
989,924100060,60,RL,4.248495242049359,9.25502688959859,Pave,Missing,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,40,40,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,Rare_var,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,288.0,0.0,784.0,GasA,Ex,Y,SBrkr,6.664409020350408,848,0,7.397561535524052,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,40.0,RFn,2.0,898.0,TA,TA,Y,0,173,368,0,0,0,Missing,MnPrv,Missing,0,4,2009,WD ,12.061046873479915,0,0,0,0,0,0,0,0,0,0,0
562,532378120,20,RL,4.0943445622221,9.0217190130337,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,44,44,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,Gd,Y,SBrkr,6.761572768804055,0,0,6.761572768804055,0.0,0.0,1,0,3,1,TA,5,Typ,1,Po,Detchd,44.0,Unf,1.0,360.0,TA,TA,Y,0,0,236,0,0,0,Missing,GdWo,Missing,0,12,2009,WD ,11.041048081342682,0,0,0,0,0,0,0,0,0,0,0
1054,528104080,60,RL,4.204692619390966,9.612332790605375,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,0,0,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330.0,Unf,0.0,122.0,1452.0,GasA,Ex,Y,SBrkr,7.297091005160418,1237,0,7.905810312658931,1.0,0.0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,0.0,Fin,3.0,858.0,TA,TA,Y,126,66,0,0,0,0,Missing,Missing,Missing,0,11,2008,New,13.008659261632127,0,0,0,0,0,0,0,0,0,0,0
2850,909250070,70,RL,3.7612001156935624,8.85366542803745,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,80,9,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,0.0,200.0,624.0,GasA,Ex,Y,SBrkr,6.610696044717759,736,0,7.2991214627108,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Gd,Detchd,80.0,Unf,1.0,312.0,TA,TA,Y,530,0,56,0,0,0,Missing,MnPrv,Missing,0,5,2006,WD ,11.982929094215963,0,0,0,0,0,0,0,0,0,0,0
1082,528228405,120,RM,4.219507705176107,8.27893600229198,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,4,4,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,0.0,306.0,1393.0,GasA,Ex,Y,SBrkr,7.362645270417825,0,0,7.362645270417825,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,4.0,RFn,3.0,668.0,TA,TA,Y,143,20,0,0,0,0,Missing,Missing,Missing,0,5,2008,WD ,12.301337369755954,1,0,0,0,0,0,0,0,0,0,0
1440,907187080,20,RL,4.532599493153256,9.146548238888403,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,9,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,Y,SBrkr,7.2991214627108,0,0,7.2991214627108,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,9.0,RFn,2.0,577.0,TA,TA,Y,120,25,0,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,12.160028707028767,0,0,0,0,0,0,0,0,0,0,0
2006,903201090,40,RL,4.007333185232471,8.832587702434553,Pave,Missing,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,82,13,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,LwQ,317.0,Rec,227.0,212.0,756.0,GasA,TA,N,FuseA,6.82001636467413,144,0,6.966024187106113,1.0,0.0,1,0,1,1,TA,6,Mod,1,Gd,Detchd,38.0,Unf,1.0,308.0,Fa,TA,Y,0,65,0,0,150,0,Missing,Missing,Missing,0,8,2007,WD ,11.824079893607152,0,0,0,0,0,0,0,0,0,0,0
2082,905475520,30,RL,4.219507705176107,9.351405812254786,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,49,13,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,TA,N,SBrkr,6.849066282633458,0,0,6.849066282633458,0.0,0.0,1,0,3,1,Gd,5,Min2,0,Missing,Detchd,49.0,Unf,1.0,308.0,TA,TA,N,0,0,60,0,0,0,Missing,Missing,Missing,0,8,2007,WD ,11.289781913656018,1,0,0,0,0,0,0,0,0,0,0
2344,527302080,50,RL,4.219507705176107,9.535101442669385,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,18,18,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1002.0,LwQ,202.0,0.0,1204.0,GasA,Gd,Y,SBrkr,7.227662498728654,806,0,7.688455356549944,0.0,0.0,2,1,4,1,Gd,9,Typ,0,Missing,Attchd,18.0,Unf,3.0,786.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,2,2006,WD ,12.341477282536376,1,0,0,0,0,0,0,0,0,0,0
248,906223090,60,RL,4.382026634673881,9.204121072162266,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,17,16,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,750.0,Unf,0.0,300.0,1050.0,GasA,Ex,Y,SBrkr,6.967909201801884,887,0,7.575071699507561,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,17.0,Fin,2.0,574.0,TA,TA,Y,156,90,0,0,0,0,Missing,GdPrv,Missing,0,6,2010,WD ,12.371587084007746,0,0,0,0,0,0,0,0,0,0,0
2276,921128030,20,RL,4.442651256490317,9.444067716830038,Pave,Missing,IR1,HLS,AllPub,Inside,Gtl,Timber,Rare_var,Rare_var,1Fam,1Story,10,5,1,0,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,Ex,Y,SBrkr,7.508787170634276,0,0,7.508787170634276,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,1.0,Fin,3.0,932.0,TA,TA,Y,160,36,0,0,108,0,Missing,Missing,Missing,0,9,2007,New,12.8790171187726,0,0,0,0,0,0,0,0,0,0,0
